site name,time,grid,diesel,solar
site1,160,False,False,TRUE
site1,161,False,False,TRUE
site1,162,False,False,TRUE
site1,163,False,False,TRUE
site1,164,False,False,TRUE
site1,165,False,False,TRUE
site1,166,False,False,TRUE
site1,167,False,False,TRUE
site1,168,False,False,TRUE
site1,169,False,False,TRUE
site1,170,False,False,TRUE
site1,171,False,False,TRUE
site1,172,False,False,TRUE
site1,173,False,False,TRUE
site1,174,False,False,TRUE
site1,175,False,False,TRUE
site1,176,False,False,TRUE
site1,177,False,False,TRUE
site1,178,False,False,TRUE
site1,179,False,False,TRUE
site1,180,False,False,TRUE
site1,181,False,False,TRUE
site1,182,False,False,TRUE
site1,183,False,False,TRUE
site1,184,False,False,TRUE
site1,185,False,False,TRUE
site1,186,False,False,TRUE
site1,187,False,False,TRUE
site1,188,False,False,TRUE
site1,189,False,False,TRUE
site1,190,False,False,TRUE
site1,191,False,False,TRUE
site1,192,False,False,TRUE
site1,193,False,False,TRUE
site1,194,False,False,TRUE
site1,195,False,False,TRUE
site1,196,False,False,TRUE
site1,197,False,False,TRUE
site1,198,False,False,TRUE
site1,199,False,False,TRUE
site1,200,False,False,TRUE
site1,201,False,False,TRUE
site1,202,False,False,TRUE
site1,203,False,False,TRUE
site1,204,False,False,TRUE
site1,205,False,False,TRUE
site1,206,False,False,TRUE
site1,207,False,False,TRUE
site1,208,False,False,TRUE
site1,209,False,False,TRUE
site1,210,False,False,TRUE
site1,211,False,False,TRUE
site1,212,False,False,TRUE
site1,213,False,False,TRUE
site1,214,False,False,TRUE
site1,215,False,False,TRUE
site1,216,False,False,TRUE
site1,217,False,False,TRUE
site1,218,False,False,TRUE
site1,219,False,False,TRUE
site1,220,False,False,TRUE
site1,221,False,False,TRUE
site1,222,False,False,TRUE
site1,223,False,False,TRUE
site1,224,False,False,TRUE
site1,225,False,False,TRUE
site1,226,False,False,TRUE
site1,227,False,False,TRUE
site1,228,False,False,TRUE
site1,229,False,False,TRUE
site1,230,False,False,TRUE
site1,231,False,False,TRUE
site1,232,False,False,TRUE
site1,233,False,False,TRUE
site1,234,False,False,TRUE
site1,235,False,False,TRUE
site1,236,False,False,TRUE
site1,237,False,False,TRUE
site1,238,False,False,TRUE
site1,239,False,False,TRUE
site1,240,False,False,TRUE
site1,241,False,False,TRUE
site1,242,False,False,TRUE
site1,243,False,False,TRUE
site1,244,True,False,TRUE
site1,245,True,False,TRUE
site1,246,True,False,TRUE
site1,247,True,False,TRUE
site1,248,True,False,TRUE
site1,249,True,False,TRUE
site1,250,True,False,TRUE
site1,251,True,False,TRUE
site1,252,True,False,TRUE
site1,253,True,False,TRUE
site1,254,True,False,TRUE
site1,255,True,False,TRUE
site1,256,True,False,TRUE
site1,257,True,False,TRUE
site1,258,True,False,TRUE
site1,259,True,False,TRUE
site1,260,True,False,TRUE
site1,261,True,False,TRUE
site1,262,True,False,TRUE
site1,263,True,False,TRUE
site1,264,True,False,TRUE
site1,265,True,False,TRUE
site1,266,True,False,TRUE
site1,267,True,False,TRUE
site1,268,True,False,TRUE
site1,269,True,False,TRUE
site1,270,True,False,TRUE
site1,271,True,False,TRUE
site1,272,False,False,TRUE
site1,273,False,False,TRUE
site1,274,False,False,TRUE
site1,275,False,False,TRUE
site1,276,False,False,TRUE
site1,277,False,False,TRUE
site1,278,False,False,TRUE
site1,279,False,False,TRUE
site1,280,False,False,TRUE
site1,281,False,False,TRUE
site1,282,False,False,TRUE
site1,283,False,False,TRUE
site1,284,False,False,TRUE
site1,285,False,False,TRUE
site1,286,False,False,TRUE
site1,287,False,False,TRUE
site1,288,False,False,TRUE
site1,289,False,False,TRUE
site1,290,False,False,TRUE
site1,291,False,False,TRUE
site1,292,False,False,TRUE
site1,293,False,False,TRUE
site1,294,False,False,TRUE
site1,295,False,False,TRUE
site1,296,False,False,TRUE
site1,297,False,False,TRUE
site1,298,False,False,TRUE
site1,299,False,False,TRUE
site1,300,False,False,TRUE
site1,301,False,False,TRUE
site1,302,False,False,TRUE
site1,303,False,False,TRUE
site1,304,False,False,TRUE
site1,305,False,False,TRUE
site1,306,False,False,TRUE
site1,307,False,False,TRUE
site1,308,False,False,TRUE
site1,309,False,False,TRUE
site1,310,False,False,TRUE
site1,311,False,False,TRUE
site1,312,False,False,TRUE
site1,313,False,False,TRUE
site1,314,False,False,TRUE
site1,315,False,False,TRUE
site1,316,False,False,TRUE
site1,317,False,False,TRUE
site1,318,False,False,TRUE
site1,319,False,False,TRUE
site1,320,False,False,TRUE
site1,321,False,False,TRUE
site1,322,False,False,TRUE
site1,323,False,False,TRUE
site1,324,False,False,TRUE
site1,325,False,False,TRUE
site1,326,False,False,TRUE
site1,327,False,False,TRUE
site1,328,False,False,TRUE
site1,329,False,False,TRUE
site1,330,False,False,TRUE
site1,331,False,False,TRUE
site1,332,False,False,TRUE
site1,333,False,False,TRUE
site1,334,False,False,TRUE
site1,335,False,False,TRUE
site1,336,False,False,TRUE
site1,337,False,False,TRUE
site1,338,False,False,TRUE
site1,339,False,False,TRUE
site1,340,False,False,TRUE
site1,341,False,False,TRUE
site1,342,False,False,TRUE
site1,343,False,False,TRUE
site1,344,False,False,TRUE
site1,345,False,False,TRUE
site1,346,False,False,TRUE
site1,347,False,False,TRUE
site1,348,False,False,TRUE
site1,349,False,False,TRUE
site1,350,False,False,TRUE
site1,351,False,False,TRUE
site1,352,False,False,TRUE
site1,353,False,False,TRUE
site1,354,False,False,TRUE
site1,355,False,False,TRUE
site1,356,True,False,TRUE
site1,357,True,False,TRUE
site1,358,True,False,TRUE
site1,359,True,False,TRUE
site1,360,True,False,TRUE
site1,361,True,False,TRUE
site1,362,True,False,TRUE
site1,363,True,False,TRUE
site1,364,True,False,TRUE
site1,365,True,False,TRUE
site1,366,True,False,TRUE
site1,367,True,False,TRUE
site1,368,False,False,TRUE
site1,369,False,False,TRUE
site1,370,False,False,TRUE
site1,371,False,False,TRUE
site1,372,False,False,TRUE
site1,373,False,False,TRUE
site1,374,False,False,TRUE
site1,375,False,False,TRUE
site1,376,False,False,TRUE
site1,377,False,False,TRUE
site1,378,False,False,TRUE
site1,379,False,False,TRUE
site1,380,False,False,TRUE
site1,381,False,False,TRUE
site1,382,False,False,TRUE
site1,383,False,False,TRUE
site1,384,False,False,TRUE
site1,385,False,False,TRUE
site1,386,False,False,TRUE
site1,387,False,False,TRUE
site1,388,False,False,TRUE
site1,389,False,False,TRUE
site1,390,False,False,TRUE
site1,391,False,False,TRUE
site1,392,False,False,TRUE
site1,393,False,False,TRUE
site1,394,False,False,TRUE
site1,395,False,False,TRUE
site1,396,False,False,TRUE
site1,397,False,False,TRUE
site1,398,False,False,TRUE
site1,399,False,False,TRUE
site1,400,False,False,TRUE
site1,401,False,False,TRUE
site1,402,False,False,TRUE
site1,403,False,False,TRUE
site1,404,False,False,TRUE
site1,405,False,False,TRUE
site1,406,False,False,TRUE
site1,407,False,False,TRUE
site1,408,False,False,TRUE
site1,409,False,False,TRUE
site1,410,False,False,TRUE
site1,411,False,False,TRUE
site1,412,False,False,TRUE
site1,413,False,False,TRUE
site1,414,False,False,TRUE
site1,415,False,False,TRUE
site1,416,False,False,TRUE
site1,417,False,False,TRUE
site1,418,False,False,TRUE
site1,419,False,False,TRUE
site1,420,False,False,TRUE
site1,421,False,False,TRUE
site1,422,False,False,TRUE
site1,423,False,False,TRUE
site1,424,False,False,TRUE
site1,425,False,False,TRUE
site1,426,False,False,TRUE
site1,427,False,False,TRUE
site1,428,False,False,TRUE
site1,429,False,False,TRUE
site1,430,False,False,TRUE
site1,431,False,False,TRUE
site1,432,False,False,TRUE
site1,433,False,False,TRUE
site1,434,False,False,TRUE
site1,435,False,False,TRUE
site1,436,False,False,TRUE
site1,437,False,False,TRUE
site1,438,False,False,TRUE
site1,439,False,False,TRUE
site1,440,False,False,TRUE
site1,441,False,False,TRUE
site1,442,False,False,TRUE
site1,443,False,False,TRUE
site1,444,False,False,TRUE
site1,445,False,False,TRUE
site1,446,False,False,TRUE
site1,447,False,False,TRUE
site1,448,False,False,TRUE
site1,449,False,False,TRUE
site1,450,False,False,TRUE
site1,451,False,False,TRUE
site1,452,False,False,TRUE
site1,453,False,False,TRUE
site1,454,False,False,TRUE
site1,455,False,False,TRUE
site1,456,False,False,TRUE
site1,457,False,False,TRUE
site1,458,False,False,TRUE
site1,459,False,False,TRUE
site1,460,False,False,TRUE
site1,461,False,False,TRUE
site1,462,False,False,TRUE
site1,463,False,False,TRUE
site1,464,False,False,TRUE
site1,465,False,False,TRUE
site1,466,False,False,TRUE
site1,467,False,False,TRUE
site1,468,False,False,TRUE
site1,469,False,False,TRUE
site1,470,False,False,TRUE
site1,471,False,False,TRUE
site1,472,False,False,TRUE
site1,473,False,False,TRUE
site1,474,False,False,TRUE
site1,475,False,False,TRUE
site1,476,False,False,TRUE
site1,477,False,False,TRUE
site1,478,False,False,TRUE
site1,479,False,False,TRUE
site1,480,False,False,TRUE
site1,481,False,False,TRUE
site1,482,False,False,TRUE
site1,483,False,False,TRUE
site1,484,False,False,TRUE
site1,485,False,False,TRUE
site1,486,False,False,TRUE
site1,487,False,False,TRUE
site1,488,False,False,TRUE
site1,489,False,False,TRUE
site1,490,False,False,TRUE
site1,491,False,False,TRUE
site1,492,False,False,TRUE
site1,493,False,False,TRUE
site1,494,False,False,TRUE
site1,495,False,False,TRUE
site1,496,False,False,TRUE
site1,497,False,False,TRUE
site1,498,False,False,TRUE
site1,499,False,False,TRUE
site1,500,False,False,TRUE
site1,501,False,False,TRUE
site1,502,False,False,TRUE
site1,503,False,False,TRUE
site1,504,False,False,TRUE
site1,505,False,False,TRUE
site1,506,False,False,TRUE
site1,507,False,False,TRUE
site1,508,False,False,TRUE
site1,509,False,False,TRUE
site1,510,False,False,TRUE
site1,511,False,False,TRUE
site1,512,False,False,TRUE
site1,513,False,False,TRUE
site1,514,False,False,TRUE
site1,515,False,False,TRUE
site1,516,False,False,TRUE
site1,517,False,False,TRUE
site1,518,False,False,TRUE
site1,519,False,False,TRUE
site1,520,False,False,TRUE
site1,521,False,False,TRUE
site1,522,False,False,TRUE
site1,523,False,False,TRUE
site1,524,False,False,TRUE
site1,525,False,False,TRUE
site1,526,False,False,TRUE
site1,527,False,False,TRUE
site1,528,False,False,TRUE
site1,529,False,False,TRUE
site1,530,False,False,TRUE
site1,531,False,False,TRUE
site1,532,False,False,TRUE
site1,533,False,False,TRUE
site1,534,False,False,TRUE
site1,535,False,False,TRUE
site1,536,False,False,TRUE
site1,537,False,False,TRUE
site1,538,False,False,TRUE
site1,539,False,False,TRUE
site1,540,False,False,TRUE
site1,541,False,False,TRUE
site1,542,False,False,TRUE
site1,543,False,False,TRUE
site1,544,False,False,TRUE
site1,545,False,False,TRUE
site1,546,False,False,TRUE
site1,547,False,False,TRUE
site1,548,False,False,TRUE
site1,549,False,False,TRUE
site1,550,False,False,TRUE
site1,551,False,False,TRUE
site1,552,False,False,TRUE
site1,553,False,False,TRUE
site1,554,False,False,TRUE
site1,555,False,False,TRUE
site1,556,False,False,TRUE
site1,557,False,False,TRUE
site1,558,False,False,TRUE
site1,559,False,False,TRUE
site1,560,False,False,TRUE
site1,561,False,False,TRUE
site1,562,False,False,TRUE
site1,563,False,False,TRUE
site1,564,False,False,TRUE
site1,565,False,False,TRUE
site1,566,False,False,TRUE
site1,567,False,False,TRUE
site1,568,False,False,TRUE
site1,569,False,False,TRUE
site1,570,False,False,TRUE
site1,571,False,False,TRUE
site1,572,False,False,TRUE
site1,573,False,False,TRUE
site1,574,False,False,TRUE
site1,575,False,False,TRUE
site1,576,False,False,TRUE
site1,577,False,False,TRUE
site1,578,False,False,TRUE
site1,579,False,False,TRUE
site1,580,False,False,TRUE
site1,581,False,False,TRUE
site1,582,False,False,TRUE
site1,583,False,False,TRUE
site1,584,False,False,TRUE
site1,585,False,False,TRUE
site1,586,False,False,TRUE
site1,587,False,False,TRUE
site1,588,False,False,TRUE
site1,589,False,False,TRUE
site1,590,False,False,TRUE
site1,591,False,False,TRUE
site1,592,False,False,TRUE
site1,593,False,False,TRUE
site1,594,False,False,TRUE
site1,595,False,False,TRUE
site1,596,False,False,TRUE
site1,597,False,False,TRUE
site1,598,False,False,TRUE
site1,599,False,False,TRUE
site1,600,False,False,TRUE
site1,601,False,False,TRUE
site1,602,False,False,TRUE
site1,603,False,False,TRUE
site1,604,False,False,TRUE
site1,605,False,False,TRUE
site1,606,False,False,TRUE
site1,607,False,False,TRUE
site1,608,False,False,TRUE
site1,609,False,False,TRUE
site1,610,False,False,TRUE
site1,611,False,False,TRUE
site1,612,False,False,TRUE
site1,613,False,False,TRUE
site1,614,False,False,TRUE
site1,615,False,False,TRUE
site1,616,False,False,TRUE
site1,617,False,False,TRUE
site1,618,False,False,TRUE
site1,619,False,False,TRUE
site1,620,False,False,TRUE
site1,621,False,False,TRUE
site1,622,False,False,TRUE
site1,623,False,False,TRUE
site1,624,False,False,TRUE
site1,625,False,False,TRUE
site1,626,False,False,TRUE
site1,627,False,False,TRUE
site1,628,False,False,TRUE
site1,629,False,False,TRUE
site1,630,False,False,TRUE
site1,631,False,False,TRUE
site1,632,False,False,TRUE
site1,633,False,False,TRUE
site1,634,False,False,TRUE
site1,635,False,False,TRUE
site1,636,False,False,TRUE
site1,637,False,False,TRUE
site1,638,False,False,TRUE
site1,639,False,False,TRUE
site1,640,False,False,TRUE
site1,641,False,False,TRUE
site1,642,False,False,TRUE
site1,643,False,False,TRUE
site1,644,False,False,TRUE
site1,645,False,False,TRUE
site1,646,False,False,TRUE
site1,647,False,False,TRUE
site1,648,False,False,TRUE
site1,649,False,False,TRUE
site1,650,False,False,TRUE
site1,651,False,False,TRUE
site1,652,False,False,TRUE
site1,653,False,False,TRUE
site1,654,False,False,TRUE
site1,655,False,False,TRUE
site1,656,False,False,TRUE
site1,657,False,False,TRUE
site1,658,False,False,TRUE
site1,659,False,False,TRUE
site1,660,False,False,TRUE
site1,661,False,False,TRUE
site1,662,False,False,TRUE
site1,663,False,False,TRUE
site1,664,False,False,TRUE
site1,665,False,False,TRUE
site1,666,False,False,TRUE
site1,667,False,False,TRUE
site1,668,False,False,TRUE
site1,669,False,False,TRUE
site1,670,False,False,TRUE
site1,671,False,False,TRUE
site2,0,False,True,TRUE
site2,1,False,True,TRUE
site2,2,False,True,TRUE
site2,3,False,True,TRUE
site2,4,False,True,TRUE
site2,5,False,True,TRUE
site2,6,False,True,TRUE
site2,7,False,True,TRUE
site2,8,False,True,TRUE
site2,9,False,True,TRUE
site2,10,False,True,TRUE
site2,11,False,True,TRUE
site2,12,False,True,TRUE
site2,13,False,True,TRUE
site2,14,False,True,TRUE
site2,15,False,True,TRUE
site2,16,False,True,TRUE
site2,17,False,True,TRUE
site2,18,False,True,TRUE
site2,19,False,True,TRUE
site2,20,False,True,TRUE
site2,21,False,True,TRUE
site2,22,False,True,TRUE
site2,23,False,True,TRUE
site2,24,False,True,TRUE
site2,25,False,True,TRUE
site2,26,False,True,TRUE
site2,27,False,True,TRUE
site2,28,False,True,TRUE
site2,29,False,True,TRUE
site2,30,False,True,TRUE
site2,31,False,True,TRUE
site2,32,False,True,TRUE
site2,33,False,True,TRUE
site2,34,False,True,TRUE
site2,35,False,True,TRUE
site2,36,False,True,TRUE
site2,37,False,True,TRUE
site2,38,False,True,TRUE
site2,39,False,True,TRUE
site2,40,False,True,TRUE
site2,41,False,True,TRUE
site2,42,False,True,TRUE
site2,43,False,True,TRUE
site2,44,False,True,TRUE
site2,45,False,True,TRUE
site2,46,False,True,TRUE
site2,47,False,True,TRUE
site2,48,False,True,TRUE
site2,49,False,True,TRUE
site2,50,False,True,TRUE
site2,51,False,True,TRUE
site2,52,False,True,TRUE
site2,53,False,True,TRUE
site2,54,False,True,TRUE
site2,55,False,True,TRUE
site2,56,False,True,TRUE
site2,57,False,True,TRUE
site2,58,False,True,TRUE
site2,59,False,True,TRUE
site2,60,False,True,TRUE
site2,61,False,True,TRUE
site2,62,False,True,TRUE
site2,63,False,True,TRUE
site2,64,False,True,TRUE
site2,65,False,True,TRUE
site2,66,False,True,TRUE
site2,67,False,True,TRUE
site2,68,False,True,TRUE
site2,69,False,True,TRUE
site2,70,False,True,TRUE
site2,71,False,True,TRUE
site2,72,True,False,TRUE
site2,73,True,False,TRUE
site2,74,True,False,TRUE
site2,75,True,False,TRUE
site2,76,True,False,TRUE
site2,77,True,False,TRUE
site2,78,True,False,TRUE
site2,79,True,False,TRUE
site2,80,True,False,TRUE
site2,81,True,False,TRUE
site2,82,True,False,TRUE
site2,83,True,False,TRUE
site2,84,True,False,TRUE
site2,85,True,False,TRUE
site2,86,True,False,TRUE
site2,87,True,False,TRUE
site2,88,True,False,TRUE
site2,89,True,False,TRUE
site2,90,True,False,TRUE
site2,91,True,False,TRUE
site2,92,True,False,TRUE
site2,93,True,False,TRUE
site2,94,True,False,TRUE
site2,95,True,False,TRUE
site2,96,True,False,TRUE
site2,97,True,False,TRUE
site2,98,True,False,TRUE
site2,99,True,False,TRUE
site2,100,True,False,TRUE
site2,101,True,False,TRUE
site2,102,True,False,TRUE
site2,103,True,False,TRUE
site2,104,True,False,TRUE
site2,105,True,False,TRUE
site2,106,True,False,TRUE
site2,107,True,False,TRUE
site2,108,True,False,TRUE
site2,109,True,False,TRUE
site2,110,True,False,TRUE
site2,111,True,False,TRUE
site2,112,True,False,TRUE
site2,113,True,False,TRUE
site2,114,True,False,TRUE
site2,115,True,False,TRUE
site2,116,True,False,TRUE
site2,117,True,False,TRUE
site2,118,True,False,TRUE
site2,119,True,False,TRUE
site2,120,True,False,TRUE
site2,121,True,False,TRUE
site2,122,True,False,TRUE
site2,123,True,False,TRUE
site2,124,True,False,TRUE
site2,125,True,False,TRUE
site2,126,True,False,TRUE
site2,127,True,False,TRUE
site2,128,True,False,TRUE
site2,129,True,False,TRUE
site2,130,True,False,TRUE
site2,131,True,False,TRUE
site2,132,True,False,TRUE
site2,133,True,False,TRUE
site2,134,True,False,TRUE
site2,135,True,False,TRUE
site2,136,False,False,TRUE
site2,137,False,False,TRUE
site2,138,False,False,TRUE
site2,139,False,False,TRUE
site2,140,False,False,TRUE
site2,141,False,False,TRUE
site2,142,False,False,TRUE
site2,143,False,False,TRUE
site2,144,False,False,TRUE
site2,145,False,False,TRUE
site2,146,False,False,TRUE
site2,147,False,False,TRUE
site2,148,False,False,TRUE
site2,149,False,False,TRUE
site2,150,False,False,TRUE
site2,151,False,False,TRUE
site2,152,False,False,TRUE
site2,153,False,False,TRUE
site2,154,False,False,TRUE
site2,155,False,False,TRUE
site2,156,False,False,TRUE
site2,157,False,False,TRUE
site2,158,False,False,TRUE
site2,159,False,False,TRUE
site2,160,False,False,TRUE
site2,161,False,False,TRUE
site2,162,False,False,TRUE
site2,163,False,False,TRUE
site2,164,False,False,TRUE
site2,165,False,False,TRUE
site2,166,False,False,TRUE
site2,167,False,False,TRUE
site2,168,False,False,TRUE
site2,169,False,False,TRUE
site2,170,False,False,TRUE
site2,171,False,False,TRUE
site2,172,False,False,TRUE
site2,173,False,False,TRUE
site2,174,False,False,TRUE
site2,175,False,False,TRUE
site2,176,False,False,TRUE
site2,177,False,False,TRUE
site2,178,False,False,TRUE
site2,179,False,False,TRUE
site2,180,False,False,TRUE
site2,181,False,False,TRUE
site2,182,False,False,TRUE
site2,183,False,False,TRUE
site2,184,False,False,TRUE
site2,185,False,False,TRUE
site2,186,False,False,TRUE
site2,187,False,False,TRUE
site2,188,False,False,TRUE
site2,189,False,False,TRUE
site2,190,False,False,TRUE
site2,191,False,False,TRUE
site2,192,False,False,TRUE
site2,193,False,False,TRUE
site2,194,False,False,TRUE
site2,195,False,False,TRUE
site2,196,False,False,TRUE
site2,197,False,False,TRUE
site2,198,False,False,TRUE
site2,199,False,False,TRUE
site2,200,False,False,TRUE
site2,201,False,False,TRUE
site2,202,False,False,TRUE
site2,203,False,False,TRUE
site2,204,False,False,TRUE
site2,205,False,False,TRUE
site2,206,False,False,TRUE
site2,207,False,False,TRUE
site2,208,False,False,TRUE
site2,209,False,False,TRUE
site2,210,False,False,TRUE
site2,211,False,False,TRUE
site2,212,False,False,TRUE
site2,213,False,False,TRUE
site2,214,False,False,TRUE
site2,215,False,False,TRUE
site2,216,False,False,TRUE
site2,217,False,False,TRUE
site2,218,False,False,TRUE
site2,219,False,False,TRUE
site2,220,False,False,TRUE
site2,221,False,False,TRUE
site2,222,False,False,TRUE
site2,223,False,False,TRUE
site2,224,False,False,TRUE
site2,225,False,False,TRUE
site2,226,False,False,TRUE
site2,227,False,False,TRUE
site2,228,False,False,TRUE
site2,229,False,False,TRUE
site2,230,False,False,TRUE
site2,231,False,False,TRUE
site2,232,False,False,TRUE
site2,233,False,False,TRUE
site2,234,False,False,TRUE
site2,235,False,False,TRUE
site2,236,False,False,TRUE
site2,237,False,False,TRUE
site2,238,False,False,TRUE
site2,239,False,False,TRUE
site2,240,False,False,TRUE
site2,241,False,False,TRUE
site2,242,False,False,TRUE
site2,243,False,False,TRUE
site2,244,False,False,TRUE
site2,245,False,False,TRUE
site2,246,False,False,TRUE
site2,247,False,False,TRUE
site2,248,False,False,TRUE
site2,249,False,False,TRUE
site2,250,False,False,TRUE
site2,251,False,False,TRUE
site2,252,False,False,TRUE
site2,253,False,False,TRUE
site2,254,False,False,TRUE
site2,255,False,False,TRUE
site2,256,False,False,TRUE
site2,257,False,False,TRUE
site2,258,False,False,TRUE
site2,259,False,False,TRUE
site2,260,False,False,TRUE
site2,261,False,False,TRUE
site2,262,False,False,TRUE
site2,263,False,False,TRUE
site2,264,True,False,TRUE
site2,265,True,False,TRUE
site2,266,True,False,TRUE
site2,267,True,False,TRUE
site2,268,True,False,TRUE
site2,269,True,False,TRUE
site2,270,True,False,TRUE
site2,271,True,False,TRUE
site2,272,True,False,TRUE
site2,273,True,False,TRUE
site2,274,True,False,TRUE
site2,275,True,False,TRUE
site2,276,True,False,TRUE
site2,277,True,False,TRUE
site2,278,True,False,TRUE
site2,279,True,False,TRUE
site2,280,True,False,TRUE
site2,281,True,False,TRUE
site2,282,True,False,TRUE
site2,283,True,False,TRUE
site2,284,True,False,TRUE
site2,285,True,False,TRUE
site2,286,True,False,TRUE
site2,287,True,False,TRUE
site2,288,True,False,TRUE
site2,289,True,False,TRUE
site2,290,True,False,TRUE
site2,291,True,False,TRUE
site2,292,True,False,TRUE
site2,293,True,False,TRUE
site2,294,True,False,TRUE
site2,295,True,False,TRUE
site2,296,True,False,TRUE
site2,297,True,False,TRUE
site2,298,True,False,TRUE
site2,299,True,False,TRUE
site2,300,True,False,TRUE
site2,301,True,False,TRUE
site2,302,True,False,TRUE
site2,303,True,False,TRUE
site2,304,True,False,TRUE
site2,305,True,False,TRUE
site2,306,True,False,TRUE
site2,307,True,False,TRUE
site2,308,True,False,TRUE
site2,309,True,False,TRUE
site2,310,True,False,TRUE
site2,311,True,False,TRUE
site2,312,True,False,TRUE
site2,313,True,False,TRUE
site2,314,True,False,TRUE
site2,315,True,False,TRUE
site2,316,True,False,TRUE
site2,317,True,False,TRUE
site2,318,True,False,TRUE
site2,319,True,False,TRUE
site2,320,True,False,TRUE
site2,321,True,False,TRUE
site2,322,True,False,TRUE
site2,323,True,False,TRUE
site2,324,True,False,TRUE
